"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_D19580g",8364.79397004084,0.404156783563624,0.146453363421017,2.75962787144584,0.00578672357117651,0.0191876408881244
"YALI0_D19624g",7501.82429731996,-0.596204460030018,0.152244679209557,-3.91609390308723,8.99952066729669e-05,0.000566401059097892
"YALI0_D19734g",13109.3195878311,0.806785989115622,0.243137868403078,3.3182243243908,0.000905916974232812,0.00402022919364653
"YALI0_D19778g",10506.9056499941,0.686539034541731,0.157876939636414,4.34857070401041,1.37027643094201e-05,0.000112752272057586
"YALI0_D19822g",10314.4217994397,1.056766154396,0.126320564834772,8.36574912230847,5.97341759127258e-17,5.25350440624649e-15
"YALI0_D19844g",4482.24754421556,-0.815564772884188,0.211527247612207,-3.85560149858029,0.000115445418319465,0.000704956152262777
"YALI0_D19866g",14299.5734500269,1.26525585417491,0.116174663458892,10.8909792936272,1.2726435607696e-27,4.10397247311034e-25
"YALI0_D19888g",12498.3058498329,1.32804552732453,0.15151335955683,8.76520414575328,1.86438512976159e-18,2.03638969334605e-16
"YALI0_D19910g",47121.2970744936,1.58739123767313,0.110982727751452,14.303047598795,2.09433314823576e-46,1.77285300998157e-43
"YALI0_D19932g",4893.73351852551,1.02924124185818,0.174252962878336,5.90659248977478,3.49256251687044e-09,7.1977467499166e-08
"YALI0_D19954g",12233.6742252596,1.21082086240324,0.178874609746983,6.76910414572496,1.29582243322689e-11,4.67241806322516e-10
"YALI0_D19976g",45444.6612988866,1.43013651090659,0.114483747365837,12.4920483807762,8.25017749619635e-36,3.4918876252651e-33
"YALI0_D19998g",2438.0900712639,0.506166197786565,0.132704523233637,3.814234703179,0.000136605596576426,0.000812911335690297
"YALI0_D20020g",5445.38526273729,1.0358033643735,0.162981356290623,6.35534878312391,2.07954231521298e-10,5.89232659356582e-09
"YALI0_D20064g",533.249506331402,-0.716754147460815,0.267521263260168,-2.67924178708651,0.00737890900989781,0.023504220044698
"YALI0_D20086g",8315.37638158404,0.958370495819987,0.152639058205866,6.27867144284539,3.41478345587615e-10,9.10429667842255e-09
"YALI0_D20130g",16767.9611459495,0.987206122343104,0.123819973183588,7.97291500684925,1.54974760485501e-15,1.17920121124474e-13
