"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YALI0_C10901g",9565.34889499889,0.513484429611654,0.161861115820991,3.17237668236228,0.00151196756537133,0.00492990529371998
"YALI0_C10945g",36922.4392245216,0.296197755466037,0.109700619856404,2.70005544046837,0.00693279220954531,0.0184232774589118
"YALI0_C10967g",4848.12421745762,0.244787447769461,0.0867066587442844,2.82316780873069,0.0047551675359775,0.0133370679167496
"YALI0_C11055g",8663.85913681057,0.253776925721809,0.0833935651359316,3.04312359482596,0.00234136147999049,0.00721563185434842
"YALI0_C11077g",652.266707311006,0.397588251755122,0.172372201633665,2.30656827485501,0.0210788998593341,0.0488964195230279
"YALI0_C11165g",5327.29058829073,-0.484549497386664,0.119670440845398,-4.04903244246133,5.14298158417249e-05,0.000236050522223652
"YALI0_C11253g",273.627157280636,1.00485430931628,0.381242648498281,2.635734258154,0.00839554527153754,0.0217155776526767
"YALI0_C11275g",131.988582670408,1.5120997313265,0.490351961592253,3.08370282932379,0.00204441696629222,0.00640927886466644
"YALI0_C11473g",279999.923321407,0.345716951189041,0.0911450780823881,3.79304026572383,0.000148814014240343,0.000618123665014729
"YALI0_C11649g",4982.00684275355,0.263238844698493,0.0933969504342544,2.81849507371011,0.00482493514190216,0.0135060042193483
"YALI0_C11693g",88170.5000737002,0.331557419252511,0.0854538203603273,3.87996016859697,0.000104473571959066,0.000448685164714437
"YALI0_C11825g",5005.84260057978,-0.809575174819282,0.273395278022636,-2.96118931049077,0.00306453509120181,0.00909218161537128
"YALI0_C11836g",374.449307138899,-1.13007136057293,0.338904300539794,-3.33448515930012,0.000854574604952106,0.00297254290386582
"YALI0_C11880g",72462.3657988555,-0.576525492076645,0.151074756833733,-3.8161603179752,0.000135544454997646,0.000569013533072514
"YALI0_C11968g",34254.7372782302,-1.77333763987523,0.218123205128742,-8.12998158003665,4.29355672462961e-16,8.94322609524321e-15
"YALI0_C12100g",48338.3301960535,-0.751459614297785,0.257915456179755,-2.91358891564083,0.00357300069025691,0.010443248406273
"YALI0_C12144g",7866.46495416022,0.290652362727431,0.0747468021175408,3.88849227650401,0.00010086887960264,0.000434521536098477
"YALI0_C12166g",10511.7099157525,-0.733061677580086,0.143243801758325,-5.11758043686162,3.09480091511886e-07,2.12583705925041e-06
"YALI0_C12232g",793.395033710248,2.41456869919603,0.131276491813319,18.3930014113239,1.49471496041725e-75,5.29278567483749e-73
"YALI0_C12276g",28190.1374021843,-0.46732941177898,0.140392105060468,-3.32874424511049,0.000872384745661053,0.0030271221409975
"YALI0_C12342g",28472.2888817359,0.225126956531742,0.0790169876915077,2.84909565789405,0.00438436960574771,0.012449922032039
"YALI0_C12364g",8189.25324017297,-0.558525922434528,0.235527170466627,-2.37138637265491,0.017721494759663,0.0420870643487369
"YALI0_C12551g",598.124804552756,1.46605538866173,0.296193765484287,4.94964972090035,7.43471659424031e-07,4.74348314598287e-06
"YALI0_C12595g",9118.67319719359,-2.19616113260768,0.189703546642892,-11.5768058714361,5.40215913332823e-31,3.26992230617355e-29
"YALI0_C12661g",19665.2856780158,-0.861468094764327,0.131619392401776,-6.54514565858686,5.94374258311219e-11,6.85563273185676e-10
"YALI0_C12749g",31750.3170973196,-0.496277472998444,0.0984836517463225,-5.03918634411296,4.67515126936286e-07,3.09433843828297e-06
"YALI0_C12771g",4442.33581205629,0.290264160533754,0.106122028227891,2.73519235714595,0.00623438322377478,0.0168261821611178
"YALI0_C12793g",12675.3724531056,0.324386849238399,0.0826269208172266,3.92592203642628,8.63981387431624e-05,0.000378399269374815
"YALI0_C12859g",5549.30139230353,0.329121060276733,0.118784970570448,2.77072982125749,0.00559308143759265,0.0153408995898649
"YALI0_C12918g",27396.3866417144,-0.295691315686402,0.112644433733419,-2.62499713377917,0.00866496966692809,0.0223390299167036
